,name,address,stalls,lat,lon
852,SK COFFEE,"56 NEW UPPER CHANGI RD, S461056","['AH YU FISH SOUP', 'CLAYPOT RICE']",1.32499379353322,103.941082588009
853,ST 82 COFFEESHOP,"844 TAMPINES ST 82, S520844","['844 WESTERN', '844 WU XIANG', 'BADALING 844 DRINKS', 'ECONOMICAL BEE HOON', 'SENG KEE NOODLE', 'WESTERN FOOD']",1.3521058353242,103.936530873323
854,TND 136,"136 BEDOK NORTH AVE 3, S460136","['136 FISH SOUP', 'MENTAI SENS 136']",1.32815498828204,103.93522082327
855,YEO CHUAN HUAT FOOD CENTRE,"505 TAMPINES CENTRAL 1, S520505",['MV TAM 505'],1.3555484823662,103.945616071023
856,FOODPRINTS (3015),"3015 BEDOK NORTH ST 5, S486350","['DRINKS', 'ZHA CAI FAN']",1.33675094470173,103.947429040145
857,KENNY EATING HOUSE,"9008 TAMPINES ST 93, S528843","['HOM GRILL', 'LAU YU KEE CHICKEN RICE', 'LAWA BINTANG', 'SG-11 DRINKS STALL']",1.34171015240353,103.942585643036
858,TIAN TIAN LAI EATING HOUSE,"3018 BEDOK NORTH ST 5, S486132","['DRINK STALL', 'FOUNDER BAK KUT TEH', 'YU TOU LU']",1.3352942001459,103.94701280453
859,883 WOODLANDS WET MARKET,"883 WOODLANDS ST 82, S730883","['BH ONG', 'FIRST SEAFOOD GROUP', 'U FRUITS']",1.44285548185504,103.790965090129
860,CHONG PANG MARKET,"104 YISHUN RING RD, S760104","['01-68', '01-78', '01-82', '01-92', '114', '118', 'ADELINE BEAUTY HOUSE', 'ASM FROZEN FOOD', 'BABY CLOTHES', 'BUCK CHUA TRADING', 'CHEN SHENG FISH AGENT', ""CHILDREN'S CLOTHING"", 'COFFEE POWDER 32', 'CONNIE L B', 'DRIED GOODS 116', 'DRY GOODS', 'EILEEN BOUTIQUE', 'FISH STALL 69', 'FISH STALL 88', 'FISHBALL', 'FRESH INDONESIA PORK', 'JM STUDIO', 'KIM LEE MARKETING', 'LEE HUAN', 'LEXIGAL REGENT DESIGN', 'LI TOP TRADING CO.', 'LOCAL FRESH EGGS', 'OCEAN TERMINAL', 'PANJANGIKAN', 'PHOENIX', 'POH CHUAN SOON', 'RED CHILLI', 'ROADLINK ENTERPRISE', 'RUI XIANG', 'SANT ROLANE', 'SHAH BEEF STALL', 'SHENG XHENG SUNDRY STORE', 'SHOES', 'SING YI ORGANIC', 'SMS FASHION', 'SOON HUAT', 'T K TEW', 'TAN CHENG POH', 'THE FRUITS SELLER', 'TREASURE-HUNT SHOP', 'VEGETABLE STALL 103', 'VEGETABLE STALL 107', 'VEGETABLE STALL 111', 'VEGETABLE STALL 99', 'XIU XIU TAILOR SHOP', 'YAO XING SUNDRY GOODS', 'YOU & I TRADING']",1.43144775158984,103.828537671885
861,LUCKY MARKET,"511 CANBERRA RD, S750511","['BEARY FRESH SEAFOOD', 'FANG YUAN SEAFOOD', ""KUN'S POULTRY""]",1.45384518789713,103.819543348113
862,MARSILING LANE MARKET & FOOD CENTRE,"21 MARSILING LANE, S730021","['01-03 STALL', '01-74', '01-75', '100 CLOTHES SHOP', '100 PERCENT MUTTON', '111 CLOTHES SHOP', '16 AQUARIUM', '29 FISH STALL', '30 FISH STALL', '31 FISH STALL', '34 FISH STALL', '36 VEGETABLE STALL', '37 VEGETABLE STALL', '49 FISH STALL', '82 EGG STALL', '83 VEGETABLE STALL', '84 VEGETABLE STALL', '86 VEGETABLE STALL', '87 VEGETABLE STALL', '96 ALTERATION', 'BISCUITS SHOP', 'DRIED GOODS', 'FISH STALL 47', 'FRESH CHICKEN', 'FROZEN GOODS', 'HONG YUN COOKED FOOD', 'JIN XING COFFEE STALL', 'LIAN HUAT COFFEE STALL', 'LION CITY TEOW CHEW KWAY', 'MAI XIANG BAKERY', 'NAM SOON NOODLE (WM)', 'PIECE AND SUNDRY GOODS', 'SEDAP SG (WM)', 'SHERLIN FLORIST', 'TOP CLASS #01-56']",1.44392498188688,103.77720197506
863,123 EATING HOUSE,"123 YISHUN ST 11, S760123","['CHEF LEE', 'GREEN LANE VEGETARIAN', 'HIKMAH MUSLIM FOOD', 'LECK TEOCHEW KUEH']",1.43453686287322,103.831779326315
864,313A SEMBAWANG DRIVE,"313A SEMBAWANG CLOSE, S751313","['313 MIXED VEG RICE', 'KPT 78 TZE CHAR 313A']",1.44410704772453,103.821277851245
865,7 STARS (105),"105 CANBERRA ST, S750105","['105 MIXED VEGE RICE', 'AL HABIB 105', 'EPOK EPOK MUMMY', 'FLYING WOK', 'FOOD LEAF 105', 'KALSOM STREETS FOOD', 'RUNCHENG', 'YONG LE']",1.44885564679911,103.832409172149
866,834 EATING HOUSE,"834 WOODLANDS ST 83, S730834","['NOODLES NOODLES', ""NUR'S MALAY FOOD STALL"", 'WESTERNLICIOUS']",1.44007817169826,103.79107573281
867,BADALING (361),"361 SEMBAWANG CRESCENT, S750361","['361 WESTERN', '361W', 'HONG SHI ROASTED', 'MOHAMED WASEEF', 'MVR 361', ""SINI'S SINARAN DAPUR""]",1.44631506781839,103.813936813705
868,BEST CAFE,"291 YISHUN ST 22, S760291","['AL HABIB 291', 'BEST CAFE FOOD CENTRE', 'MEIXI YONG TAU FOO YS291', 'YU PAN-Y291']",1.43576230295726,103.836728943247
869,BREW CAFÉ,"326 WOODLANDS ST 32, S730326","['326 FISHBALL NOODLE', 'BAYSHORE SEAFOOD', 'JAPANESE KOREAN CUISINE', 'KOTA BALI WESTERN FOOD', 'MING JI CHICKEN RICE', 'TIAN CHENG MIXED VEG RICE']",1.43042123905158,103.77958246528
870,BROADWAY (334A),"334A SEMBAWANG CLOSE, S751334","['334SMB', 'AN-NUR MUSLIM FOOD', 'BROADWAY 334A', 'BROADWAY WESTERN 3', 'DRINKS', 'FISH SOUP', 'KOREAN & JAPANESE CUISINE', 'ROASTED DELIGHT', 'SEAFOOD', 'TONG LUCK']",1.44804933629396,103.816349002107
871,BROADWAY (883),"883 WOODLANDS ST 82, S730883","['ASHES BURNNIT', 'BENG KEE CHICKEN RICE', 'BROADWAY 883 DK', 'FISH SOUP & BAN MIAN', 'HUP LEE', 'JAPANESE & KOREAN CUISINE', 'MING XIANG', 'MUSLIM FOOD STALL', 'POPULAR FOOD 883', 'XI SHI CURRY RICE', 'YUAN JI PAU TIM SUM']",1.44285548185504,103.790965090129
872,CAFEE YUN HOON,"285 YISHUN AVE 6, S760285",['DRINKS STALL'],1.43993982621554,103.839382313028
873,CHOH DEE PLACE (KIMLY),"233 YISHUN ST 21, S760233","['AH KEAT KWAY CHAP', 'FRIED BEE HOON', 'GOLDEN CARRIAGE', 'JIA JIA 233', 'MALU MALU SEAFOOD']",1.43494883445469,103.83815958338
874,DE TIAN,"570A WOODLANDS AVE 1, S731570","['BOON KITCHEN', 'CHARCOAL MASTER 570A', 'MEAT MEAT', 'SAN HUP', 'SELERA AL WASILLA', 'WOODLANDS570-DRINKSTALL']",1.43058343799569,103.790845778879
875,EPIC HAUS (780),"780 YISHUN RING RD, S760780","['A.R.A.N.G STEAMBOAT', 'JIANG JI CHICKEN RICE']",1.42213865295029,103.832882657874
876,FOOD PARADISE (12),"120 CANBERRA CRESCENT, S750120","['CS120 MIXED RICE', 'FU LIN JAPANESE', 'GRILLED FISH CRAFTSMAN', 'ISHIRO FUSION BOWL', 'JOYFUL', 'OCEAN PACIFIC 120', 'YU PAN-CBR120']",1.44565250579578,103.831432705545
877,FOOD VILLAGE,"115 CANBERRA WALK, S750115","['115 BEVERAGES', 'AA BADOK SEAFOOD', 'EGGCITING', 'HAO XIANG 115 CB', 'KKF C115', 'KUAI ZHI', 'NAN HUA SEAFOOD CUISINE', 'T.K KITCHEN', 'TUK TUK MOOKATA']",1.44608188224858,103.828739863564
878,FOODGLE COFFEE SHOP,"513 YISHUN ST 51, S760513","['DRINKS 513', 'FRIED DELIGHTS 513', 'HUMFULL (YISHUN)', 'MINI WOK 513', 'OK CHICKEN RICE 513 YS']",1.41600486949205,103.844251717032
879,FOODPARK (780),"780 WOODLANDS CRESCENT, S730780","['DRINKS STALL 780', 'F AND J LLP', 'FU MAN LOU 780', 'MIXED RICE 780', 'THE SATAY MAN']",1.44834155029683,103.801057143543
880,GHK @ KAHTIB,"848 YISHUN ST 81, S760848",['FATTYMUM FOODSTUFF'],1.41607676991811,103.835575802126
881,GOLD (186) FOOD COURT,"333C YISHUN ST 31, S763333","['333 DRINKS STALL', 'HE XING', 'HONG XIN']",1.43188998756065,103.845790190244
882,HAPPY HAWKER (406A),"406A SEMBAWANG DR, S751406",['HE SHUN SEAFOOD(SBW)'],1.45273624315703,103.817249275768
883,HAPPY HAWKERS (406A),"406A SEMBAWANG DR, S751406","['AL HABIB 406A', 'JAPANESE FOOD', 'WONDERFUL']",1.45273624315703,103.817249275768
884,HWAN CHEE HOI,"664 YISHUN AVE 4, S760664",['EVENT ENGAGEMENT OPERATIO'],1.42019986585643,103.841074643136
885,KIM SAN LENG (417),"417 YISHUN AVE 11, S760417","['ARABIAN KINGS HOLDINGS PT', 'DRAGON - FLY YS', 'DRAGON-FLY YS', 'KIM SAN LENG', 'LIAN SOON HUAT SEAFOOD', 'LIANG JI YONG TAU FU', 'OLD AIRPORT PAU (YISHUN)', 'OMA-Y11', 'RFC - 417 MIXED VEG RICE', 'UNCLE PENYET']",1.4243850673899,103.846329063065
886,KIMLY (17),"17 WOODLANDS LINK, S738727","['BAK KUT TEH', 'HAPPY FISH SOUP', 'LIM KEE YONG TAU FOO', 'RU YI XUAN VEGETARIAN', 'XIANG WEI BAN MIAN']",1.45136527685183,103.808976404354
887,KIMLY (418 YISHUN),"418 YISHUN AVE 11, S760418",['WGS YS418'],1.4248993192219,103.847249789758
888,KOPITIAM (504),"504 YISHUN ST 51, S760504","['JIA JIA2 VEGETARIAN', 'JR HOTPOT', 'KOPITIAM @ 504 YISHUN', 'OLD AIRPORT WANTON NOODLE', 'TIAN CHUANG', 'XIAO MEI BAN MIAN', 'YAB-DESSERT STALL']",1.41840746777827,103.844547664772
889,KOUFU (511),"511 CANBERRA RD, S750511","['KOUFU 511 DIMSUM', 'KOUFU 511 SM01', 'KOUFU 511 SM02', 'KOUFU 511 SM03', 'KOUFU 511 SM04', 'KOUFU 511 SM05', 'KOUFU 511 SM06', 'KOUFU PTE LTD 511 DRINKS']",1.45384518789713,103.819543348113
890,KPT (848 YISHUN),"848 YISHUN ST 81, S760848","['CHIRASHI TEI', 'CHOWHOUND', 'KPT 78 TZE CHAR 848', 'MIXED RICE 848']",1.41607676991811,103.835575802126
891,LUCKY STAR EATING HOUSE,"211 MARSILING CRESCENT, S730211","['AH KEAT KWAY CHAP', 'CS211', 'DS211', 'MVR211', 'NASI LEMAK', 'ONG KEE SEAFOOD (M211)', 'SPICE UP CUISINE PTE LTD', 'WU JI', 'PRIME COURT (116)', '461 YISHUN AVE 6, S760461', 'XING WANG JAPANESE']",1.44598743226235,103.773518769862
892,PRIME COURT (116),"461 YISHUN AVE 6, S760461",['XING WANG JAPANESE'],1.42841338853064,103.84997365333
893,S11 (304),"304 WOODLANDS ST 31, S730304","['DING JI', 'SUN RISE FOODS - WDL 304', 'WANG HENG SEAFOOD 304']",1.42989255980863,103.773853927578
894,CHANG CHENG,"293 YISHUN ST 22, S760293",['CHEN XIANG GUAN'],1.43611425409216,103.837605235958
895,SUPERLUCK FOODCOURT,"317 YISHUN AVE 9, S760317","['HAINANESE WESTERN', 'MC ROASTED DELIGHT', 'SHI XIAN FENG', 'TG RHU WANTON NOODLE', 'YU PAN-Y317']",1.4337728132864,103.842276902325
896,THE TRADITIONAL TASTE CS,"343 YISHUN AVE 11, S760343","['ECONOMY BEE HOON', 'TTT (343 TZE CHAR)', 'TTT (343 YISHUN)']",1.42916540049288,103.843888875915
897,Y110 COFFEE STATION PTE LTD,"110 YISHUN RING RD, S760110","['FLK PTE LTD', 'M.A.D KITCHEN', 'RSA RESTAURANT']",1.43376057937716,103.828993389444
898,YISHUN 81 FOOD COURT,"925 YISHUN CENTRAL 1, S760925","['925 HUA SHUANG', 'BBQ SEAFOOD', 'CHING HAO WEI 925', 'CS2020 925 YS', 'CS925', 'DS925', 'FUZHU BAK KUT TEH', 'MING QI HOKKIEN MEE', 'MING QI SEAFOOD SOUP', 'QING XIANG', 'WAN JIA XIANG']",1.42823085122583,103.837450252524
899,ZF 99 PTE LTD,"795A YISHUN RING RD, S761795","['HOME COOKED WESTERN', 'JFY', 'LIAN SOON HUAT SEAFOOD', 'WAN FU 795A DRINKS STALL']",1.41941184916032,103.832841344452
900,HAO KOU WEI (SUNGEI KADUT),"16A SUNGEI KADUT WAY, S728794","['AH TEE CLAYPOT DELIGHTS', 'FISHBALL NOODLE', 'HONG KONG DELIGHT']",1.40657769211707,103.749579711619
901,JUZ EAT,"11 SENOKO WAY, S758032","['KENG SENG CONFECTIONERY', 'MIXED RICE']",1.46578790311051,103.811865707312
902,SOO SAN NA FAMILY CAFÉ,"22 WOODLANDS LINK, S738734",['SOO SAN NA FAMILY CAFE'],1.45152729881685,103.81212621932
903,267 WET MARKET,"267 SERANGOON AVE 3, S550267","['SHIFA VEGGIE', 'YONG TAO FOO']",1.35319405066769,103.870920824793
904,724 ANG MO KIO FOOD CENTRE,"724 ANG MO KIO AVE 6, S560724","['163 FASHION HUB', '724 AMK AQUARIUM', '724 AMK FRESH SEAFOOD', '724 DRIED GOODS', '724 VEG RICE', '724 VEGETABLES', '8889 X THE FRUITS GUY', '89 X THE FRUITS GUY', 'A&S HALAL MEAT 724', 'A1 BONELESS CHICKEN RICE', 'AH CHAI SHOE SHOP', 'AILA', 'AMK 724 FLOWERS', 'AMK 724 FOODSTUFF SUPPLY', 'AMK 724 FRESH CHICKEN', 'AMK 724 SEAFOOD', 'AMK SUGAR CANE JUICE', 'AMK VEGETABLES', 'ANG MO KIO 724 WTM 24', 'B2BVISION MARKETING', 'BAN CHUAN DUCK RICE', 'CENTRE SATAY BEE HOON', 'CHIOK SENG SATAY BEE HOON', 'CI WEN VEGETARIAN', 'DYSF', 'EI WORKSHOP (WM)', 'FEMME BEAUTY', 'FORTUNE BOWL (WM)', 'FRESHCATCH SEAFOOD', 'FRESHCATCH SEAFOOD 121', 'FRIED KWAY TEOW', 'GARY FISH STALL', 'GM SUNDRY GOODS 65', 'GM SUNDRY GOODS 66', 'GUAN HENG', 'HAPPY GARDEN', 'HE LE SEAFOOD WHITE', 'HOBBIES PURSUIT & TRADES', 'HONG CHONG WANTON NOODLE', 'HOUSE OF DESSERTS', 'HUP HUP NOODLE', 'JEFF PNG EGG STALL', 'JEFF PNG EGG STALL 98', 'JMF NATURAL GRAINS', 'JOSEPHINE FASHION (WM)', 'LEONG LEONG SUGAR CANE', 'LIM HAI SHENG COOKED FOOD', 'LONG QUAN CHA SHI', 'SANOS COFFEEAROMA', 'SENG BEE CHICKEN RICE', 'SENG BEE FISHBALL NOODLE', 'SHI FANG XIANG', 'SIN CHOON BRAISED DUCK', 'SIN TECK', 'SOY FRESH', 'SPINACH SOUP', 'THE ICEBREAKER', 'VINCENT WESTERN FOOD', 'WENG SENG', 'XI XIANG FENG', 'XIANG RUN DESSERT', 'XIN BEE CONGEE', 'YUNOS N FAMILY', 'ZHOUJI WANTON NOODLE']",1.37217258545171,103.846510310202
905,CHOMP CHOMP FOOD CENTRE,"20 KENSINGTON PARK RD, S557269","['#01-24 CARROT CAKE', '#01-25 DRINKS', '511 BBQ WINGS & SATAY(CC)', 'ALL BOUT CHICKEN', 'CARROT CAKE', 'CHAR-GRILL SPICE', 'CHOMP CHOMP ROJAK.POPIAH', 'CREATIVE SUGARCANE', 'DAILY FRESH BBQ CHICKEN', 'FRIED KWAY TEOW MEE', 'FU BBQ SEAFOOD', 'FU BBQ SEAFOOD 18', 'GOOD LUCK BBQ CHICKEN', 'LUCY BBQ SEAFOOD', 'SATAY BEE HOON', 'SUGAR CANE 16', 'SUGAR CANE 21', 'SWEE HENG WANTON NOODLE', 'THE WARUNG', 'TRADITIONAL HAI NAM FANG']",1.36423252476886,103.86652701738
906,CI YUAN HAWKER CENTRE,"51 HOUGANG AVE. 9, S538776","['126 VEG RICE', 'AH KHOON CHICKEN RICE', 'BROSTERN', 'CHUAN TONG XIA MIAN', 'CULTURE JUICING', 'DESSERT', 'DHARSHA INDIAN FOOD', 'DRINKS', 'DRINKS 01-21', 'DRINKS 01-34', 'FATTY HOKKIEN NOODLE', 'FISHBALL NOODLE', 'HAINANESE CURRY RICE', 'HAS KITCHEN', 'HK DELIGHTS', 'HK WANTOON NOODLE', 'HONG KONG CHEF 01', 'HONG KONG CHEF 02', 'JALAN BESAR NASI LEMAK', ""J'S WESTERN"", 'JUE DAI LOR MEE', 'KITCHEN WORK', 'KLANG HERBAL BAK KUT TEH', 'LEO SATAY', 'MAN MAN CHI', 'MEE HOON KUEH', 'MEI SHI QUAN', 'MINCED MEAT NOODLE', 'NASI LEMAK', 'NASI LEMAK AYAM TALIWANG', 'SHU SHI PIAO XIANG', 'SI CHUAN FAMOUS DELIGHTS', 'TAMAKO RAMEN-YA', 'TEOCHEW FISH SOUP', 'TEOCHEW SATAY BEE HOON', 'WAKER CHICKEN', 'YI WANG YANG SHENG TANG', 'YONG HK ROASTED MEAT', 'YOU TIAO SOYA BEAN', 'YU KEE DUCK RICE']",1.37532253773567,103.88293193004
907,KEBUN BARU FOOD CENTRE,"226H ANG MO KIO ST 22, S568226","['A1 HOUSE OF CLAYPOT', 'ANG MO KIO FRESH FRUIT', 'CHYE KEE CHICKEN RICE', 'DE JI SHU SHI', 'DELI SNACKS', 'GAO YUAN DESSERT', 'GUAN YIN VEGETARIAN FOOD', 'GUANG DONG', 'HONG HENG BEEF NOODLES', 'LE AN', 'MIX VEGETABLE RICE', 'NEW HONG HENG COFFEE', 'PINS KITCHEN', 'TEA HOUSE HOT & COLD DRINKS']",1.36717874094695,103.840157741978
908,KOVAN FOOD CENTRE,"209 HOUGANG ST 21, S530209","['A AND D STORE (WM)', 'AH GEOK CHICKEN 106', 'AH GEOK CHICKEN 107', 'AH HEE', 'AH SHUI SUPPLIER', 'AMMATHAI', 'BABY CLOTHING', 'BISCUITS PARADISE 1', 'BISCUITS PARADISE 2', 'CHEE ANG SEAFOOD', 'CHENG CHUA SHOES 171', 'CHENG CHUA SHOES 172', 'CHIN HAK FISH', 'CLOTHING ALTERATION', 'DE TAI ROAST', 'DELISNACKS KOVAN', 'EN JI XIAO CHU', 'FASHION FILE', 'FRESH VEGETABLES 1', 'FRESH VEGETABLES 2', 'FROZEN CHICKEN', 'FROZEN FOOD', 'FROZEN FOOD 98', 'GLADYS FASHION', 'HENG LEE', 'HOCK SIANG FLORIST 159', 'HOCK SIANG FLORIST 160', 'HOUGANG 209 WTM', 'IK PORK', 'INDONESIA FRESH PORK', 'JIN DING XIANG', 'KIM HUAT FASHION', 'KOVAN SHENGYU', 'L. A. K. FRUIT JUICE', 'LAI HEE PORK', 'LARGE FASHION', 'LEE TEXTILE', 'MALA XIANG GUO', 'MAY LAI HAH FASHION', 'MEI WEI DESSERT', 'NAM HUI', 'NAM HUI 164', 'NANFANG MING CHA SHI', 'NG GUAN HUAT', 'NG GUAN HUAT ROASTED MEAT', 'POPIAH 52', 'PUAY KHIM SEAFOOD', 'PUAY THIAN TOWELS', 'QQ FRUIT JUICE 1', 'SAN XING COFFEE', 'SELEGIE SOYA BEAN', 'SENG SUNDAY GOOD 166', 'SENG SUNDAY GOODS', 'SHUN SONG PROVISION', 'SIMON COFFEE', 'TEY FASHION', 'TONG FONG FATT', ""WONG'S FANCY FISH 1"", ""WONG'S FANCY FISH 2"", 'XINGXING COOKED FOOD', 'YAM MEE', 'YAM MEE TEOCHEW FISHBALL', 'YEW MENG PORK', 'YI SHI JIA WANTON', 'YU KEE DUCK RICE', 'YU ZHI YUAN', 'YUAN JI COFFEE STALL', 'YUAN TING GOURMET PTE LTD']",1.35908384091048,103.886055368064
909,MAYFLOWER MARKET,"160 ANG MO KIO AVE 4, S560160","['#01-106 (WM)', '#01-111', '01-107 (WM)', '01-8990 (WM)', '42 CLOTHINGS', '93 CHICKEN', 'AH HOE VEGETABLES', 'AH JI SHI PIN', 'AMK.SME', 'BESTYLE (WM)', 'COFFEE POWDER', 'DRIED GOODS', 'DRIED GOODS STORE', 'FRESH YONG TAU FU', 'INDIAN PROVISION', 'JOHN', 'JUNE FRUTTI', 'LAO ZHI HAO ROASTED', 'LIAN MING JOYS PAPER SHOP', 'LIEW SHI FENG SHUI', 'MIIV FLORA (WM)', 'MR YAP VEG', 'R&R FRUITTI WORLD', 'SIN KIAN GUAN JOSS PAPER', 'SIN TAT PROVISION', 'WHIZ LOCKSMITH', 'YEO HEE HWA (WM)', 'YONG TECK PROVISION']",1.37428262453942,103.838977213825
910,SENG KANG NEW MARKET,"118 RIVERVALE DR, S540118","['EDEN AGRITECH ASIA', 'EDEN MINIMART', 'HOCK HUAT FLORIST', 'LIM FRESH CHICKEN', 'LIM FRESH CHICKEN 27', 'MAXCO TRADING', 'OCEAN HUB', 'SEA KING SEAFOOD @ 118', 'SEAFOOD']",1.3855530969334,103.901960668798
911,SHUNFU MART FOOD CENTRE,"320 SHUNFU RD, S570320","['81 PORK SUPPLY', 'ALL SEASONS FLOWERS', 'AROMA BIRYANI', 'BAKE FRESH', 'CAI YU FISHBALL STALL', ""CHOCOLAT N' SPICE"", 'CHOP TIN HENG', 'DELISNACKS SHUNFU', 'DONG NAN WANTON NOODLE', 'DUCK', 'EGGS', 'FISH STALL 26 (WM)', 'GONG XI FAI CAI DRINK', 'GROCERY', 'HAPPIE CAFÉ HOT & COT DRINKS', 'HE CHENG COOKED FOOD', 'HENG HENG', 'HUAT HENG PRAWN MEE', 'INI MACAM', 'INSTYLE BOUTIQUE (WM)', 'IRENE', 'KHAI YENG CHEONG KEE', 'KIM SOON PROVISION SHOP', 'LAKE VIEW FISH MERCHANT', 'LEONG CHICKEN RICE', 'LIAN HENG DRINKS', 'LIAN KEE CHICKEN RICE', 'LIM FRUITS STALL', 'MARSILING TEOCHEW FISH', 'MDS', 'MEI ZHEN HAKKA DELICACIES', ""NONG'S KITCHEN"", 'QUAN ANN PRAWN MEE', 'QUAN FU BEAN SPROUT', ""SHARON'S ORGANIC"", 'SIAGARASA', 'SIN SOON FA FRESH FRUIT', 'SING LAM POULTRY SUPPLIER', 'SOON LEE FATT VEGETABLE', 'ST MINI MART', 'ST MINI MART 2', 'THIAM LEE VEGETABLE SUPPLIER (WM)', 'VEGETABLE #01-51', 'WONDERFUL FOOD SUPPLY', 'YONG TAU FU']",1.35202557030738,103.836964508353
912,XIANG XIANG VEGETARIAN FOOD & FRUIT,"810 HOUGANG CENTRAL, S530810","['SAHE HOLLAND ROAD', 'XIANG XIANG VEGETARIAN']",1.37158744105995,103.893369990045
913,121 BGAIN,"121 HOUGANG AVE 1, S530121",['KOREAN FOOD'],1.3538605933002,103.886936534381
914,226 EATING HOUSE,"226F ANG MO KIO AVE 1, S566226","['111 WESTERN', 'DRINK', 'HAI KEE', 'VEGETARIAN PANCAKE']",1.36664703130241,103.839567160062
915,473 COFFEESHOP,"473 FERNVALE ST, S790473",['CRAZY WESTERN HOUSE'],1.39779874741053,103.881698806174
916,7 STARS (23),"23 HOUGANG AVE 3, S530023",['ULS HG'],1.36486666416769,103.890727960772
917,AIK LEONG EATING HOUSE,"505 ANG MO KIO AV 8, S560505","['MOUSTACHE LEE', 'TANJUNG ZHU']",1.37485446863611,103.8502086106
918,AL-ASIA PRATA HOUSE,"152 BISHAN ST 11, S570152",['SUBAM EXPRESS ST 1'],1.34565720294218,103.854641447626
919,ANG CHOON HUAT EATING HOUSE,"339 ANG MO KIO AVE 1, S560339",['MENTAI SENS - AMK 339'],1.36506492207366,103.849115819192
920,BADALING (332),"332 ANG MO KIO AVE 1, S560332","['KIN HANDMADE NOODLES', 'MIXED VEGE RICE 332', 'SHINJITSU RAMEN']",1.36167030761833,103.851955453764
921,BADALING (703),"703 HOUGANG AVE 2, S530703","['AI DENG ZHA XIANG JI', 'BADALING', 'CHICKEN RICE', 'HANDMADE NOODLE', 'HOUGANG 703 PRAWN NOODLE', 'SHU VEGETARIAN 703', 'TJR ORIGINAL 703 HG']",1.36553095979945,103.889460635529
922,BGAIN 22 SIN MING EATING HOUSE,"22 SIN MING RD, S570022",['BGAIN 22SM'],1.3572844410824,103.839396679952
923,BISHAN CAFETERIA,"514 BISHAN ST 13, S570514","['BISHAN VEGETARIAN', 'COFFEE PLUS', 'JOHNSON FISH SOUP', 'SHI XIANG GE', 'SJ MUSLIM FOOD', 'TAIWAN XIAO CHU']",1.35011694205963,103.849763180442
924,BROADWAY (682),"682 HOUGANG AVE 4, S530682","['BROADWAY 682 CR', 'BROADWAY 682 DIMSUM', 'BROADWAY 682 DK', 'BROADWAY 682 DS', 'BROADWAY 682 MR', 'BROADWAY 682 SF', 'FUJI DUCK', 'GEYLANG PRAWN NOODLE']",1.37361830380888,103.885748856217
925,CHANG CHENG (682),"682 HOUGANG AVE 4, S530682","['682 SEAFOOD', 'SOON HENG CHICKEN RICE']",1.37361830380888,103.885748856217
926,COLA FOOD,"260 ANG MO KIO ST 21, S560260","['CRAB WANG SEAFOOD 260', 'DRINKS', 'QUAN JI']",1.36891617080101,103.834499516963
927,DE TIAN (524),"524 HOUGANG AVE 6, S530524","['CHARCOAL MASTER', 'FONG HUP 524', 'HG 524 SEAFOOD']",1.3740756748707,103.890715774575
928,FIRST COFFEESHOP PTE LTD,"107 ANG MO KIO AVE 4, S560107","['BRAISED DUCK RICE', 'DA SHU MALA XIANG GUO', 'GUO CHANG SEAFOOD 107 AMK', 'HAO MIAN ZI', 'HONG JI CLAYPOT BKT', 'HOONG CHENG SEAFOOD', 'JIAK PRAWN NOODLE', 'MR MOOKATA', 'WONG XIA SEAFOOD']",1.37138400081003,103.837381409794
929,FOOD PARADISE (330),"330 ANCHORVALE ST, S540330","['330 BQ', 'CHING SEAFOOD 330 AC', 'MASTER CHOY 330', 'YU PAN-ACV330']",1.3968497990014,103.889246755784
930,FOOD VILLAGE (660),"660A EDGEDALE PLAINS, S821660","['660 LION CITY NOODLES', '660 MOOKATA', '660A BEVERAGES', 'HAO XIANG 660 PG', 'NAN HUA SEAFOOD CUISINE', 'SIONG SEAFOOD', 'ZANJI 660A']",1.40262197348865,103.916519598298
931,FOODGLE (308C),"308C PUNGGOL WALK, S823308","['BURGS BY PROJECT WARUNG', 'FOODGLE', 'SELERA SUMANG', 'HAJIAH TRUFAN', 'SOC S01', 'WOONG KEE']",1.40800694944027,103.899074357998
932,FOODLOFT (159A),"159A HOUGANG ST 11, S531159","[""159 COLLIN'S"", '159 FOODHUB', '159 KAO ZHI WEI', 'DI WANG ROASTED DELIGHT P', 'NANYANG SEAFOOD', 'RI RI HONG MA LA HOT POT', 'SARANG KOREAN FOOD']",1.35209060355776,103.879314590828
933,FU CHAN (301),"301 PUNGGOL CENTRAL, S820301","['ST 1', 'ST 10', 'ST 2', 'ST 3', 'ST 4', 'ST 5', 'ST 6', 'ST 7', 'ST 8', 'ST 9']",1.40371939757402,103.906138006707
934,GHK 407 FOODHOUSE,"407 ANG MO KIO AVE 10, S560407",['GHK 407 FOOD HOUSE'],1.36191347249961,103.855247666901
935,GOH LIM HUA EATING HOUSE,"309 HOUGANG AVE 5, S530309","['309 FRIED PRAWN NOODLE', 'HUA JI SEAFOOD', 'LIAN HUAT ROASTED DELIGHTS', 'MIXED RICE 309', 'Q1 FISH SOUP', 'RU YI CHICKEN RICE']",1.36620554681345,103.895152424666
